Date,Close
2021-12-22,1008.869995
2021-12-23,1067.0
2021-12-27,1093.939941
2021-12-28,1088.469971
2021-12-29,1086.189941
2021-12-30,1070.339966
2021-12-31,1056.780029
2022-01-03,1199.780029
2022-01-04,1149.589966
2022-01-05,1088.119995
2022-01-06,1064.699951
2022-01-07,1026.959961
2022-01-10,1058.119995
2022-01-11,1064.400024
2022-01-12,1106.219971
2022-01-13,1031.560059
2022-01-14,1049.609985
2022-01-18,1030.51001
2022-01-19,995.650024
2022-01-20,996.27002
2022-01-21,943.900024
2022-01-24,930.0
2022-01-25,918.400024
2022-01-26,937.409973
2022-01-27,829.099976
2022-01-28,846.349976
2022-01-31,936.719971
2022-02-01,931.25
2022-02-02,905.659973
2022-02-03,891.140015
2022-02-04,923.320007
2022-02-07,907.340027
2022-02-08,922.0
2022-02-09,932.0
2022-02-10,904.549988
2022-02-11,860.0
2022-02-14,875.76001
2022-02-15,922.429993
2022-02-16,923.390015
2022-02-17,876.349976
2022-02-18,856.97998
2022-02-22,821.530029
2022-02-23,764.039978
2022-02-24,800.77002
2022-02-25,809.869995
2022-02-28,870.429993
2022-03-01,864.369995
2022-03-02,879.890015
2022-03-03,839.289978
2022-03-04,838.289978
2022-03-07,804.580017
2022-03-08,824.400024
2022-03-09,858.969971
2022-03-10,838.299988
2022-03-11,795.349976
2022-03-14,766.369995
2022-03-15,801.890015
2022-03-16,840.22998
2022-03-17,871.599976
2022-03-18,905.390015
2022-03-21,921.159973
2022-03-22,993.97998
2022-03-23,999.109985
2022-03-24,1013.919983
2022-03-25,1010.640015
2022-03-28,1091.839966
2022-03-29,1099.569946
2022-03-30,1093.98999
2022-03-31,1077.599976
2022-04-01,1084.589966
2022-04-04,1145.449951
2022-04-05,1091.26001
2022-04-06,1045.76001
2022-04-07,1057.26001
2022-04-08,1025.48999
2022-04-11,975.929993
2022-04-12,986.950012
2022-04-13,1022.369995
2022-04-14,985.0
2022-04-18,1004.289978
2022-04-19,1028.150024
